event_id,event_type,ground_truth_label,Iv_identity_score,Bc_behavioral_score,Nt_network_telemetry_score,Pc_process_integrity_score,Tr_trace_correlation_score,weighted_sum_before_Ra,Ra_anomaly_penalty,final_trust_score_Ts,predicted_label
278,BENIGN,0,1.0,0.8229,0.939972,1.0,1.0,0.952574,0.0,0.952574,0
279,BENIGN,0,1.0,0.757244,0.924881,1.0,1.0,0.936425,0.0,0.936425,0
280,STEALTH_ATTACK,1,0.0,0.345012,0.812942,1.0,0.0,0.381591,0.1,0.281591,1
281,STEALTH_ATTACK,1,0.0,0.507779,0.755782,1.0,1.0,0.552712,0.35,0.202712,1
282,BENIGN,0,0.0,0.80689,0.847989,1.0,1.0,0.630976,0.0,0.630976,1
283,BENIGN,0,1.0,0.859438,0.86262,1.0,1.0,0.944412,0.0,0.944412,0
284,BENIGN,0,1.0,0.724718,0.962873,1.0,1.0,0.937518,0.0,0.937518,0
285,OBVIOUS_ATTACK,1,0.0,0.055815,0.308157,1.0,0.0,0.222794,0.55,0.0,1
286,BENIGN,0,1.0,0.849836,0.901639,1.0,1.0,0.950295,0.0,0.950295,0
287,BENIGN,0,1.0,0.810248,0.928887,1.0,1.0,0.947827,0.0,0.947827,0
288,BENIGN,0,1.0,0.949452,0.971496,1.0,1.0,0.98419,0.0,0.98419,0
289,BENIGN,0,1.0,0.859218,0.915941,1.0,1.0,0.955032,0.0,0.955032,0
290,BENIGN,0,1.0,0.882093,0.979901,1.0,1.0,0.972399,0.0,0.972399,0
291,BENIGN,0,1.0,0.717638,0.95392,1.0,1.0,0.934312,0.0,0.934312,0
292,BENIGN,0,1.0,0.859255,0.890705,1.0,1.0,0.949992,0.0,0.949992,0
293,BENIGN,0,1.0,0.796736,0.97671,1.0,1.0,0.954689,0.0,0.954689,0
294,BENIGN,0,1.0,0.878644,0.937584,1.0,1.0,0.963246,0.0,0.963246,0
295,BENIGN,0,1.0,0.813287,0.94985,1.0,1.0,0.952627,0.0,0.952627,0
296,BENIGN,0,0.5,0.923058,0.962397,1.0,1.0,0.827091,0.15,0.677091,0
297,BENIGN,0,1.0,0.749049,0.901522,1.0,1.0,0.930114,0.0,0.930114,0
298,OBVIOUS_ATTACK,1,0.0,0.129451,0.333657,0.0,1.0,0.242622,0.45,0.0,1
299,BENIGN,0,1.0,0.751047,0.959549,1.0,1.0,0.942119,0.0,0.942119,0
300,BENIGN,0,1.0,0.917444,0.924394,1.0,1.0,0.968368,0.0,0.968368,0
301,BENIGN,0,1.0,0.759629,0.859393,1.0,1.0,0.923804,0.0,0.923804,0
302,BENIGN,0,1.0,0.748599,0.939307,1.0,1.0,0.937581,0.0,0.937581,0
303,BENIGN,0,1.0,0.895168,0.934321,1.0,1.0,0.965898,0.0,0.965898,0
304,BENIGN,0,1.0,0.835754,0.846202,1.0,1.0,0.936391,0.0,0.936391,0
305,STEALTH_ATTACK,1,0.0,0.71014,0.711599,1.0,1.0,0.584348,0.0,0.584348,1
306,STEALTH_ATTACK,1,1.0,0.481619,0.663655,1.0,1.0,0.829055,0.0,0.829055,0
307,BENIGN,0,1.0,0.812375,0.843217,1.0,1.0,0.931118,0.0,0.931118,0
308,BENIGN,0,1.0,0.750633,0.934768,1.0,1.0,0.93708,0.0,0.93708,0
309,BENIGN,0,1.0,0.884492,0.927789,1.0,1.0,0.962456,0.0,0.962456,0
310,BENIGN,0,1.0,0.949931,1.0,1.0,1.0,0.989986,0.0,0.989986,0
311,BENIGN,0,1.0,0.874246,0.929282,1.0,1.0,0.960706,0.0,0.960706,0
312,BENIGN,0,1.0,0.775007,0.930717,1.0,1.0,0.941145,0.0,0.941145,0
313,STEALTH_ATTACK,1,0.0,0.4846,0.73721,0.0,0.0,0.244362,0.25,0.0,1
314,BENIGN,0,1.0,0.698724,0.835038,1.0,1.0,0.906752,0.0,0.906752,0
315,BENIGN,0,1.0,0.86177,0.932949,1.0,1.0,0.958944,0.0,0.958944,0
316,BENIGN,0,1.0,0.918607,0.864376,1.0,1.0,0.956596,0.0,0.956596,0
317,BENIGN,0,1.0,0.848237,0.836955,1.0,1.0,0.937038,0.0,0.937038,0
318,STEALTH_ATTACK,1,1.0,0.459271,0.652938,1.0,1.0,0.822442,0.0,0.822442,0
319,BENIGN,0,1.0,0.85939,0.96486,1.0,1.0,0.96485,0.0,0.96485,0
320,STEALTH_ATTACK,1,0.0,0.589301,0.721243,1.0,1.0,0.562109,0.0,0.562109,1
321,OBVIOUS_ATTACK,1,0.0,0.193056,0.315773,0.0,0.0,0.101766,0.7,0.0,1
322,BENIGN,0,1.0,0.777822,0.947397,0.0,1.0,0.795044,0.15,0.645044,1
323,BENIGN,0,1.0,0.752786,0.854703,1.0,1.0,0.921498,0.0,0.921498,0
324,BENIGN,0,1.0,0.994514,0.960422,1.0,1.0,0.990987,0.0,0.990987,0
325,BENIGN,0,1.0,0.829389,0.797082,1.0,1.0,0.925294,0.0,0.925294,0
326,BENIGN,0,1.0,0.831513,0.822526,1.0,1.0,0.930808,0.0,0.930808,0
327,BENIGN,0,1.0,0.760442,0.931894,1.0,1.0,0.938467,0.0,0.938467,0
328,OBVIOUS_ATTACK,1,0.0,0.067049,0.252548,1.0,1.0,0.363919,0.3,0.063919,1
329,OBVIOUS_ATTACK,1,0.0,0.147726,0.388576,0.0,0.0,0.10726,0.7,0.0,1
330,OBVIOUS_ATTACK,1,0.0,0.110919,0.253534,0.0,0.0,0.072891,0.7,0.0,1
331,BENIGN,0,1.0,0.845768,0.910598,1.0,1.0,0.951273,0.0,0.951273,0
332,OBVIOUS_ATTACK,1,0.0,0.187536,0.317334,0.0,0.0,0.100974,0.7,0.0,1
333,BENIGN,0,1.0,0.747215,0.903482,1.0,1.0,0.930139,0.0,0.930139,0
334,BENIGN,0,1.0,0.773273,0.878533,1.0,1.0,0.930361,0.0,0.930361,0
335,BENIGN,0,1.0,0.99034,0.963208,1.0,1.0,0.990709,0.0,0.990709,0
336,BENIGN,0,1.0,0.761733,0.899621,1.0,1.0,0.932271,0.0,0.932271,0
337,BENIGN,0,1.0,0.892033,0.841837,1.0,0.0,0.796774,0.1,0.696774,0
338,OBVIOUS_ATTACK,1,0.0,0.262784,0.450928,0.0,0.0,0.142743,0.7,0.0,1
339,BENIGN,0,1.0,0.888441,0.897941,1.0,1.0,0.957276,0.0,0.957276,0
340,OBVIOUS_ATTACK,1,0.5,0.088094,0.341553,0.0,0.0,0.235929,0.7,0.0,1
341,OBVIOUS_ATTACK,1,0.0,0.095886,0.368556,0.0,0.0,0.092889,0.7,0.0,1
342,BENIGN,0,1.0,0.797258,0.897952,1.0,1.0,0.939042,0.0,0.939042,0
343,BENIGN,0,1.0,0.908376,0.810547,1.0,1.0,0.943784,0.0,0.943784,0
344,BENIGN,0,1.0,0.682646,0.898367,1.0,1.0,0.916202,0.0,0.916202,0
345,BENIGN,0,1.0,0.840625,0.934933,1.0,1.0,0.955112,0.0,0.955112,0
346,STEALTH_ATTACK,1,0.0,0.47227,0.71613,1.0,1.0,0.53768,0.0,0.53768,1
347,BENIGN,0,1.0,0.955846,0.945088,1.0,1.0,0.980187,0.0,0.980187,0
348,BENIGN,0,1.0,0.812596,0.962444,1.0,1.0,0.955008,0.0,0.955008,0
349,BENIGN,0,1.0,0.80412,0.946417,1.0,1.0,0.950107,0.0,0.950107,0
350,BENIGN,0,1.0,0.906764,0.902891,1.0,0.0,0.811931,0.1,0.711931,0
351,OBVIOUS_ATTACK,1,0.0,0.000141,0.315432,0.0,0.0,0.063115,0.7,0.0,1
352,BENIGN,0,1.0,0.841898,0.980839,0.0,1.0,0.814548,0.15,0.664548,0
353,BENIGN,0,1.0,0.901937,0.96225,1.0,1.0,0.972838,0.0,0.972838,0
354,STEALTH_ATTACK,1,1.0,0.471326,0.749397,0.0,0.0,0.544145,0.25,0.294145,1
355,BENIGN,0,1.0,0.746445,0.827706,1.0,1.0,0.91483,0.0,0.91483,0
356,BENIGN,0,1.0,0.747229,0.923453,1.0,1.0,0.934137,0.0,0.934137,0
357,BENIGN,0,1.0,0.736329,0.965934,1.0,1.0,0.940453,0.0,0.940453,0
358,BENIGN,0,1.0,0.860353,0.835504,1.0,1.0,0.939171,0.0,0.939171,0
359,BENIGN,0,1.0,0.844797,0.862656,1.0,1.0,0.941491,0.0,0.941491,0
360,BENIGN,0,1.0,0.802833,0.904991,1.0,1.0,0.941565,0.0,0.941565,0
361,BENIGN,0,1.0,0.989366,0.953631,1.0,1.0,0.988599,0.0,0.988599,0
362,BENIGN,0,1.0,0.756083,0.910076,1.0,1.0,0.933232,0.0,0.933232,0
363,BENIGN,0,1.0,0.786521,0.937073,1.0,1.0,0.944719,0.0,0.944719,0
364,BENIGN,0,1.0,0.807139,0.907836,1.0,1.0,0.942995,0.0,0.942995,0
365,BENIGN,0,1.0,0.819869,1.0,1.0,1.0,0.963974,0.0,0.963974,0
366,BENIGN,0,1.0,0.798328,0.900615,1.0,1.0,0.939788,0.0,0.939788,0
367,BENIGN,0,1.0,0.750996,0.878398,1.0,1.0,0.925879,0.0,0.925879,0
368,BENIGN,0,1.0,0.799275,0.879826,1.0,1.0,0.93582,0.0,0.93582,0
369,OBVIOUS_ATTACK,1,0.0,0.150185,0.332077,0.0,0.0,0.096453,0.7,0.0,1
370,OBVIOUS_ATTACK,1,0.5,0.122464,0.295899,0.0,0.0,0.233673,0.7,0.0,1
371,BENIGN,0,1.0,0.800493,0.920422,1.0,1.0,0.944183,0.0,0.944183,0
372,BENIGN,0,1.0,0.833489,0.957814,1.0,1.0,0.958261,0.0,0.958261,0
373,BENIGN,0,1.0,0.773909,0.917567,1.0,1.0,0.938295,0.0,0.938295,0
374,BENIGN,0,1.0,0.771726,0.94515,1.0,1.0,0.943375,0.0,0.943375,0
375,OBVIOUS_ATTACK,1,0.0,0.110903,0.357814,0.0,0.0,0.093743,0.7,0.0,1
376,BENIGN,0,1.0,0.78537,0.97904,1.0,1.0,0.952882,0.0,0.952882,0
377,BENIGN,0,1.0,0.812272,0.943327,1.0,1.0,0.95112,0.0,0.95112,0
378,BENIGN,0,1.0,0.778812,0.892932,1.0,1.0,0.934349,0.0,0.934349,0
379,OBVIOUS_ATTACK,1,0.0,0.133354,0.292148,0.0,0.0,0.085101,0.7,0.0,1
380,OBVIOUS_ATTACK,1,0.0,0.133566,0.322519,0.0,0.0,0.091217,0.7,0.0,1
381,OBVIOUS_ATTACK,1,0.0,0.0,0.282434,0.0,0.0,0.056487,0.5,0.0,1
382,BENIGN,0,1.0,0.707711,0.937362,1.0,1.0,0.929015,0.0,0.929015,0
383,BENIGN,0,1.0,0.84273,0.906297,1.0,1.0,0.949806,0.0,0.949806,0
384,BENIGN,0,1.0,0.712407,0.91208,1.0,1.0,0.924897,0.0,0.924897,0
385,BENIGN,0,1.0,0.975111,0.878843,1.0,1.0,0.970791,0.0,0.970791,0
386,STEALTH_ATTACK,1,0.0,0.539251,0.730733,1.0,0.0,0.403997,0.3,0.103997,1
387,BENIGN,0,1.0,0.899687,0.950326,1.0,1.0,0.970003,0.0,0.970003,0
388,BENIGN,0,1.0,0.716073,0.929274,1.0,1.0,0.929069,0.0,0.929069,0
389,BENIGN,0,1.0,0.859241,0.93011,1.0,1.0,0.95787,0.0,0.95787,0
390,BENIGN,0,1.0,0.778817,0.854343,1.0,1.0,0.926632,0.0,0.926632,0
391,STEALTH_ATTACK,1,0.5,0.387731,0.678012,0.0,1.0,0.513149,0.5,0.013149,1
392,BENIGN,0,1.0,0.849949,0.879326,1.0,1.0,0.945855,0.0,0.945855,0
393,BENIGN,0,1.0,0.802628,0.882516,1.0,1.0,0.937029,0.0,0.937029,0
394,BENIGN,0,1.0,0.785231,0.885797,1.0,1.0,0.934206,0.0,0.934206,0
395,BENIGN,0,1.0,0.843482,0.907739,1.0,1.0,0.950244,0.0,0.950244,0
396,BENIGN,0,1.0,0.850581,0.941894,1.0,1.0,0.958495,0.0,0.958495,0
397,BENIGN,0,1.0,0.758356,0.851791,1.0,1.0,0.922029,0.0,0.922029,0
398,OBVIOUS_ATTACK,1,0.0,0.162601,0.420889,1.0,0.0,0.266698,0.55,0.0,1
399,BENIGN,0,1.0,0.775824,0.96224,1.0,1.0,0.947613,0.0,0.947613,0
400,BENIGN,0,1.0,0.807494,0.948192,1.0,1.0,0.951137,0.0,0.951137,0
401,OBVIOUS_ATTACK,1,0.0,0.142392,0.247094,1.0,0.0,0.227897,0.55,0.0,1
402,BENIGN,0,1.0,0.763761,0.928932,1.0,1.0,0.938539,0.0,0.938539,0
403,BENIGN,0,1.0,0.936554,0.892639,1.0,1.0,0.965839,0.0,0.965839,0
404,BENIGN,0,1.0,0.839709,0.896692,1.0,1.0,0.94728,0.0,0.94728,0
405,BENIGN,0,1.0,0.772304,0.839921,1.0,1.0,0.922445,0.0,0.922445,0
406,BENIGN,0,1.0,0.861527,0.871915,1.0,1.0,0.946688,0.0,0.946688,0
407,BENIGN,0,1.0,0.827679,0.860848,1.0,1.0,0.937705,0.0,0.937705,0
408,BENIGN,0,1.0,0.766322,0.887628,1.0,1.0,0.93079,0.0,0.93079,0
409,BENIGN,0,1.0,0.665419,0.904506,1.0,1.0,0.913985,0.0,0.913985,0
410,BENIGN,0,1.0,0.83983,1.0,1.0,1.0,0.967966,0.0,0.967966,0
411,BENIGN,0,1.0,0.889982,0.879493,1.0,1.0,0.953895,0.0,0.953895,0
412,BENIGN,0,1.0,0.731235,0.985773,1.0,1.0,0.943402,0.0,0.943402,0
413,BENIGN,0,1.0,0.728009,0.893761,1.0,1.0,0.924354,0.0,0.924354,0
414,BENIGN,0,1.0,0.779571,0.864071,1.0,1.0,0.928728,0.0,0.928728,0
415,OBVIOUS_ATTACK,1,0.0,0.108103,0.224994,1.0,0.0,0.216619,0.55,0.0,1
416,BENIGN,0,1.0,0.839369,0.953203,1.0,1.0,0.958514,0.0,0.958514,0
417,STEALTH_ATTACK,1,1.0,0.579734,0.791664,0.0,1.0,0.72428,0.15,0.57428,1
418,BENIGN,0,1.0,0.935229,0.863033,1.0,1.0,0.959652,0.0,0.959652,0
419,BENIGN,0,1.0,0.948576,0.959783,1.0,1.0,0.981672,0.0,0.981672,0
420,BENIGN,0,1.0,0.914482,0.890521,1.0,1.0,0.961,0.0,0.961,0
421,BENIGN,0,1.0,0.959025,0.947809,1.0,1.0,0.981367,0.0,0.981367,0
422,BENIGN,0,1.0,0.824357,0.920584,1.0,1.0,0.948988,0.0,0.948988,0
423,BENIGN,0,1.0,0.803325,0.861793,1.0,1.0,0.933023,0.0,0.933023,0
424,BENIGN,0,1.0,0.817346,0.953142,1.0,1.0,0.954098,0.0,0.954098,0
425,STEALTH_ATTACK,1,0.0,0.497911,0.706396,1.0,1.0,0.540861,0.2,0.340861,1
426,BENIGN,0,1.0,0.855957,0.922524,1.0,0.0,0.805696,0.1,0.705696,0
427,BENIGN,0,1.0,0.914701,0.968092,1.0,1.0,0.976559,0.0,0.976559,0
428,STEALTH_ATTACK,1,0.0,0.639754,0.749607,1.0,1.0,0.577872,0.0,0.577872,1
429,BENIGN,0,1.0,0.740785,0.893318,1.0,1.0,0.926821,0.0,0.926821,0
430,BENIGN,0,1.0,1.0,0.889086,1.0,1.0,0.977817,0.0,0.977817,0
431,OBVIOUS_ATTACK,1,0.0,0.194084,0.444369,0.0,0.0,0.12769,0.7,0.0,1
432,BENIGN,0,1.0,0.846605,0.868456,1.0,1.0,0.943012,0.0,0.943012,0
433,BENIGN,0,1.0,0.803848,0.855948,1.0,1.0,0.931959,0.0,0.931959,0
434,BENIGN,0,1.0,0.806517,0.9065,1.0,1.0,0.942603,0.0,0.942603,0
435,BENIGN,0,1.0,0.9262,0.922293,1.0,1.0,0.969699,0.0,0.969699,0
436,BENIGN,0,1.0,0.85526,0.902108,1.0,1.0,0.951474,0.0,0.951474,0
437,OBVIOUS_ATTACK,1,0.5,0.0,0.285777,0.0,0.0,0.207155,0.5,0.0,1
438,BENIGN,0,1.0,0.915284,0.862479,1.0,1.0,0.955553,0.0,0.955553,0
439,BENIGN,0,1.0,0.830887,0.915504,1.0,1.0,0.949278,0.0,0.949278,0
440,BENIGN,0,1.0,0.730428,0.90249,1.0,1.0,0.926584,0.0,0.926584,0
441,BENIGN,0,1.0,0.768063,0.910774,1.0,1.0,0.935767,0.0,0.935767,0
442,BENIGN,0,1.0,0.692044,0.97597,1.0,1.0,0.933603,0.0,0.933603,0
443,BENIGN,0,1.0,0.848197,0.889993,1.0,1.0,0.947638,0.0,0.947638,0
444,BENIGN,0,1.0,0.833252,0.932811,1.0,1.0,0.953213,0.0,0.953213,0
445,BENIGN,0,1.0,0.900244,0.850182,1.0,1.0,0.950085,0.0,0.950085,0
446,BENIGN,0,1.0,0.829824,0.937863,1.0,0.0,0.803537,0.1,0.703537,0
447,STEALTH_ATTACK,1,1.0,0.452852,0.746325,0.0,0.0,0.539835,0.25,0.289835,1
448,BENIGN,0,1.0,0.720577,0.921537,1.0,1.0,0.928423,0.0,0.928423,0
449,BENIGN,0,1.0,0.803999,0.986357,1.0,1.0,0.958071,0.0,0.958071,0
450,BENIGN,0,1.0,0.804407,0.938523,1.0,1.0,0.948586,0.0,0.948586,0
451,BENIGN,0,1.0,0.882191,0.866781,1.0,1.0,0.949794,0.0,0.949794,0
452,OBVIOUS_ATTACK,1,0.0,0.088054,0.272708,0.0,1.0,0.222152,0.6,0.0,1
453,BENIGN,0,1.0,0.922313,0.892938,1.0,1.0,0.96305,0.0,0.96305,0
454,STEALTH_ATTACK,1,1.0,0.532185,0.637725,1.0,1.0,0.833982,0.0,0.833982,0
455,BENIGN,0,1.0,0.880162,0.940707,1.0,1.0,0.964174,0.0,0.964174,0
456,BENIGN,0,1.0,0.83125,0.874179,1.0,1.0,0.941086,0.0,0.941086,0
457,BENIGN,0,1.0,0.931921,0.934181,1.0,0.0,0.82322,0.1,0.72322,0
458,BENIGN,0,1.0,0.755309,0.915406,1.0,1.0,0.934143,0.0,0.934143,0
459,BENIGN,0,1.0,0.88535,0.907534,1.0,1.0,0.958577,0.0,0.958577,0
460,BENIGN,0,0.0,0.747399,0.878088,1.0,1.0,0.625097,0.0,0.625097,1
461,BENIGN,0,1.0,0.778566,0.89988,1.0,1.0,0.935689,0.0,0.935689,0
462,BENIGN,0,1.0,0.685767,0.876978,1.0,1.0,0.912549,0.0,0.912549,0
463,BENIGN,0,1.0,0.851318,0.920386,1.0,1.0,0.954341,0.0,0.954341,0
464,BENIGN,0,1.0,0.752854,0.83134,1.0,1.0,0.916839,0.0,0.916839,0
465,BENIGN,0,1.0,0.746186,0.855304,1.0,1.0,0.920298,0.0,0.920298,0
466,BENIGN,0,1.0,0.883432,0.886157,1.0,1.0,0.953918,0.0,0.953918,0
467,STEALTH_ATTACK,1,1.0,0.576276,0.711742,0.0,0.0,0.557604,0.25,0.307604,1
468,STEALTH_ATTACK,1,0.0,0.637551,0.761521,1.0,1.0,0.579814,0.2,0.379814,1
469,STEALTH_ATTACK,1,0.5,0.55847,0.760217,1.0,0.0,0.563737,0.25,0.313737,1
470,BENIGN,0,1.0,0.754707,0.976678,1.0,1.0,0.946277,0.0,0.946277,0
471,BENIGN,0,1.0,0.900437,0.933805,1.0,1.0,0.966848,0.0,0.966848,0
472,BENIGN,0,1.0,0.908945,0.923541,1.0,1.0,0.966497,0.0,0.966497,0
473,BENIGN,0,1.0,0.891695,0.886058,1.0,1.0,0.955551,0.0,0.955551,0
474,BENIGN,0,1.0,0.703708,0.884492,1.0,1.0,0.91764,0.0,0.91764,0
475,BENIGN,0,1.0,0.772538,0.894228,1.0,1.0,0.933353,0.0,0.933353,0
476,BENIGN,0,1.0,0.870461,0.932954,1.0,0.0,0.810683,0.1,0.710683,0
477,BENIGN,0,0.5,0.782677,0.943408,1.0,1.0,0.795217,0.15,0.645217,1
478,BENIGN,0,1.0,0.826762,0.963549,1.0,1.0,0.958062,0.0,0.958062,0
479,BENIGN,0,1.0,0.757594,0.900855,1.0,1.0,0.93169,0.0,0.93169,0
480,OBVIOUS_ATTACK,1,0.0,0.147166,0.373521,0.0,0.0,0.104137,0.7,0.0,1
481,OBVIOUS_ATTACK,1,0.0,0.147699,0.39922,0.0,0.0,0.109384,0.7,0.0,1
482,BENIGN,0,1.0,0.946793,0.946669,1.0,1.0,0.978692,0.0,0.978692,0
483,BENIGN,0,1.0,0.730942,0.913035,1.0,1.0,0.928795,0.0,0.928795,0
484,OBVIOUS_ATTACK,1,0.0,0.197998,0.366426,1.0,0.0,0.262885,0.55,0.0,1
485,STEALTH_ATTACK,1,1.0,0.563964,0.703069,1.0,0.0,0.703407,0.1,0.603407,1
486,BENIGN,0,1.0,0.906914,0.926078,1.0,1.0,0.966598,0.0,0.966598,0
487,BENIGN,0,1.0,0.829813,0.927021,1.0,1.0,0.951367,0.0,0.951367,0
488,BENIGN,0,1.0,0.880259,0.945704,1.0,1.0,0.965193,0.0,0.965193,0
489,BENIGN,0,1.0,0.85787,0.887798,1.0,1.0,0.949134,0.0,0.949134,0
490,BENIGN,0,1.0,0.835868,0.921278,1.0,1.0,0.951429,0.0,0.951429,0
491,BENIGN,0,1.0,0.659377,0.921881,1.0,1.0,0.916252,0.0,0.916252,0
492,BENIGN,0,0.0,0.771222,0.859009,1.0,1.0,0.626046,0.0,0.626046,1
493,BENIGN,0,1.0,0.768469,0.90509,1.0,1.0,0.934712,0.0,0.934712,0
494,BENIGN,0,1.0,0.805469,0.857657,1.0,1.0,0.932625,0.0,0.932625,0
495,OBVIOUS_ATTACK,1,0.0,0.075234,0.189625,0.0,0.0,0.052972,0.5,0.0,1
496,BENIGN,0,1.0,0.700371,0.959457,1.0,1.0,0.931966,0.0,0.931966,0
497,BENIGN,0,1.0,0.891966,0.851262,1.0,0.0,0.798646,0.1,0.698646,0
498,BENIGN,0,1.0,0.713644,0.909446,1.0,1.0,0.924618,0.0,0.924618,0
499,BENIGN,0,1.0,0.826689,0.871908,1.0,1.0,0.939719,0.0,0.939719,0
500,BENIGN,0,1.0,0.863048,0.869441,1.0,1.0,0.946498,0.0,0.946498,0
501,BENIGN,0,1.0,0.748463,0.877424,1.0,1.0,0.925177,0.0,0.925177,0
502,BENIGN,0,1.0,0.82666,0.808197,1.0,1.0,0.926971,0.0,0.926971,0
503,OBVIOUS_ATTACK,1,0.0,0.038733,0.371016,0.0,0.0,0.08195,0.7,0.0,1
504,BENIGN,0,1.0,0.659383,0.845799,1.0,1.0,0.901036,0.0,0.901036,0
505,BENIGN,0,1.0,0.912844,0.926992,1.0,1.0,0.967967,0.0,0.967967,0
506,BENIGN,0,1.0,0.834283,0.912569,1.0,1.0,0.94937,0.0,0.94937,0
507,BENIGN,0,1.0,0.615019,0.893937,1.0,1.0,0.901791,0.0,0.901791,0
508,BENIGN,0,1.0,0.754111,0.867503,1.0,1.0,0.924323,0.0,0.924323,0
509,BENIGN,0,1.0,0.807532,0.928344,1.0,1.0,0.947175,0.0,0.947175,0
510,BENIGN,0,1.0,0.881169,1.0,1.0,1.0,0.976234,0.0,0.976234,0
511,BENIGN,0,1.0,0.855796,0.871325,1.0,1.0,0.945424,0.0,0.945424,0
512,BENIGN,0,1.0,0.91101,0.883871,1.0,1.0,0.958976,0.0,0.958976,0
513,BENIGN,0,1.0,0.810833,0.92242,1.0,0.0,0.796651,0.1,0.696651,0
514,BENIGN,0,1.0,0.82275,0.970662,1.0,1.0,0.958682,0.0,0.958682,0
515,BENIGN,0,1.0,0.774492,0.899404,1.0,1.0,0.934779,0.0,0.934779,0
516,BENIGN,0,1.0,0.796028,0.97269,1.0,0.0,0.803744,0.1,0.703744,0
517,BENIGN,0,1.0,0.898481,0.86258,1.0,1.0,0.952212,0.0,0.952212,0
518,BENIGN,0,1.0,0.82276,0.96746,1.0,1.0,0.958044,0.0,0.958044,0
519,OBVIOUS_ATTACK,1,0.0,0.215116,0.270065,0.0,0.0,0.097036,0.7,0.0,1
520,OBVIOUS_ATTACK,1,0.0,0.074082,0.242842,0.0,1.0,0.213385,0.6,0.0,1
521,BENIGN,0,1.0,0.806199,0.936264,1.0,1.0,0.948493,0.0,0.948493,0
522,BENIGN,0,1.0,0.958279,0.986437,1.0,1.0,0.988943,0.0,0.988943,0
523,BENIGN,0,1.0,0.795121,0.864174,1.0,1.0,0.931859,0.0,0.931859,0
524,BENIGN,0,1.0,0.947955,0.904197,1.0,1.0,0.97043,0.0,0.97043,0
525,BENIGN,0,1.0,0.812791,0.938405,1.0,1.0,0.950239,0.0,0.950239,0
526,OBVIOUS_ATTACK,1,0.0,0.263121,0.288105,0.0,0.0,0.110245,0.35,0.0,1
527,BENIGN,0,1.0,0.937053,0.893208,0.0,1.0,0.816052,0.15,0.666052,0
528,BENIGN,0,1.0,0.751132,0.892658,1.0,1.0,0.928758,0.0,0.928758,0
529,STEALTH_ATTACK,1,1.0,0.617039,0.710421,1.0,1.0,0.865492,0.0,0.865492,0
530,BENIGN,0,1.0,0.758294,0.897827,1.0,1.0,0.931224,0.0,0.931224,0
531,BENIGN,0,1.0,0.768584,0.869215,1.0,1.0,0.92756,0.0,0.92756,0
532,BENIGN,0,1.0,0.807091,0.87708,1.0,1.0,0.936834,0.0,0.936834,0
533,BENIGN,0,1.0,0.93429,0.915506,1.0,1.0,0.969959,0.0,0.969959,0
534,BENIGN,0,1.0,0.980934,0.961788,1.0,1.0,0.988544,0.0,0.988544,0
535,BENIGN,0,1.0,0.865318,0.920676,1.0,0.0,0.807199,0.1,0.707199,0
536,BENIGN,0,1.0,1.0,0.906953,1.0,1.0,0.981391,0.0,0.981391,0
537,BENIGN,0,1.0,0.82514,0.884109,1.0,1.0,0.94185,0.0,0.94185,0
538,BENIGN,0,1.0,0.774069,1.0,1.0,1.0,0.954814,0.0,0.954814,0
539,STEALTH_ATTACK,1,1.0,0.381219,0.763985,0.0,0.0,0.529041,0.45,0.079041,1
540,BENIGN,0,1.0,0.945634,0.90465,1.0,1.0,0.970057,0.0,0.970057,0
541,BENIGN,0,1.0,0.830533,0.849573,1.0,1.0,0.936021,0.0,0.936021,0
542,BENIGN,0,1.0,0.799358,0.900063,1.0,1.0,0.939884,0.0,0.939884,0
543,STEALTH_ATTACK,1,0.0,0.36057,0.730013,1.0,0.0,0.368117,0.3,0.068117,1
544,OBVIOUS_ATTACK,1,0.0,0.110709,0.507293,0.0,0.0,0.1236,0.7,0.0,1
545,BENIGN,0,1.0,0.871268,0.940451,1.0,1.0,0.962344,0.0,0.962344,0
546,BENIGN,0,1.0,0.852277,0.90154,1.0,1.0,0.950763,0.0,0.950763,0
547,OBVIOUS_ATTACK,1,0.0,0.216009,0.324345,0.0,0.0,0.108071,0.7,0.0,1
548,BENIGN,0,1.0,0.738604,0.940547,1.0,1.0,0.93583,0.0,0.93583,0
549,BENIGN,0,1.0,0.839136,0.957893,0.0,1.0,0.809406,0.15,0.659406,0
550,BENIGN,0,1.0,0.934202,0.913485,1.0,1.0,0.969537,0.0,0.969537,0
551,BENIGN,0,0.5,0.763504,0.883018,1.0,1.0,0.779304,0.15,0.629304,1
552,OBVIOUS_ATTACK,1,0.0,0.105777,0.363411,0.0,0.0,0.093838,0.7,0.0,1
553,BENIGN,0,1.0,0.903267,0.862645,1.0,1.0,0.953182,0.0,0.953182,0
554,BENIGN,0,1.0,0.972789,0.918134,1.0,1.0,0.978185,0.0,0.978185,0
555,BENIGN,0,1.0,0.916334,0.874098,1.0,1.0,0.958086,0.0,0.958086,0
556,STEALTH_ATTACK,1,1.0,0.502816,0.715261,1.0,0.0,0.693615,0.1,0.593615,1
557,STEALTH_ATTACK,1,1.0,0.379406,0.734199,0.0,0.0,0.522721,0.25,0.272721,1
558,STEALTH_ATTACK,1,0.0,0.500044,0.768471,1.0,0.0,0.403703,0.25,0.153703,1
