event_id,timestamp,pod,log_message,trust_score,identity_valid,runtime_anomaly,trace_path_consistent,invocation_frequency,namespace_violation,process_anomaly,connection_score,ground_truth_label,event_type,data_source,tetragon_events_in_window
150,2026-06-09T04:36:55.510881+00:00,user-profile-service,Profile lookup completed,0.78848,True,False,True,4.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,48
151,2026-06-09T04:36:55.510881+00:00,payment-service,User profile lookup completed,0.48431,True,True,True,9.8,False,False,0.0673,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,98
152,2026-06-09T04:36:55.510881+00:00,order-service,Payment service call completed,0.490744,True,True,True,8.9,False,False,0.082,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,89
153,2026-06-09T04:37:05.510881+00:00,order-service,Payment service call completed,0.860503,True,False,True,6.7,False,False,0.3881,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,67
154,2026-06-09T04:37:05.510881+00:00,user-profile-service,Profile lookup completed,0.78824,True,False,True,4.9,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,49
155,2026-06-09T04:37:05.510881+00:00,payment-service,User profile lookup completed,0.486074,True,True,True,10.0,False,False,0.08,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,100
156,2026-06-09T04:37:15.510881+00:00,order-service,Payment service call completed,0.484926,True,True,True,10.1,False,False,0.0762,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,101
157,2026-06-09T04:37:15.510881+00:00,payment-service,User profile lookup completed,0.478179,True,True,True,12.4,False,False,0.0871,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,124
158,2026-06-09T04:37:15.510881+00:00,user-profile-service,Profile lookup completed,0.7892,True,False,True,4.5,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,45
159,2026-06-09T04:37:25.510881+00:00,payment-service,User profile lookup completed,0.480513,True,True,True,10.5,False,False,0.0619,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,105
160,2026-06-09T04:37:25.510881+00:00,user-profile-service,Profile lookup completed,0.78896,True,False,True,4.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,46
161,2026-06-09T04:37:25.510881+00:00,order-service,Payment service call completed,0.486627,True,True,True,9.6,False,False,0.075,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,96
162,2026-06-09T04:37:35.510881+00:00,order-service,Payment service call completed,0.488287,True,True,True,9.1,False,False,0.0736,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,91
163,2026-06-09T04:37:35.510881+00:00,payment-service,User profile lookup completed,0.486264,True,True,True,8.9,False,False,0.0596,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,89
164,2026-06-09T04:37:35.510881+00:00,user-profile-service,Profile lookup completed,0.78656,True,False,True,5.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,56
165,2026-06-09T04:37:45.510881+00:00,order-service,Payment service call completed,0.48023,True,True,True,9.8,False,False,0.0469,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,98
166,2026-06-09T04:37:45.510881+00:00,user-profile-service,Profile lookup completed,0.7868,True,False,True,5.5,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,55
167,2026-06-09T04:37:45.510881+00:00,payment-service,User profile lookup completed,0.854165,True,False,True,7.9,False,False,0.3797,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,79
168,2026-06-09T04:37:55.510881+00:00,payment-service,User profile lookup completed,0.474381,True,True,True,13.1,False,False,0.0817,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,131
169,2026-06-09T04:37:55.510881+00:00,user-profile-service,Profile lookup completed,0.78704,True,False,True,5.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,54
170,2026-06-09T04:37:55.510881+00:00,order-service,Payment service call completed,0.854438,True,False,True,7.5,False,False,0.3733,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,75
171,2026-06-09T04:38:05.510881+00:00,order-service,Payment service call completed,0.853075,True,False,True,6.8,False,False,0.3529,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,68
172,2026-06-09T04:38:05.510881+00:00,user-profile-service,Profile lookup completed,0.78824,True,False,True,4.9,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,49
173,2026-06-09T04:38:05.510881+00:00,payment-service,User profile lookup completed,0.485857,True,True,True,10.7,False,False,0.0925,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,107
174,2026-06-09T04:38:15.510881+00:00,order-service,Payment service call completed,0.844045,True,False,True,7.9,False,False,0.3291,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,79
175,2026-06-09T04:38:15.510881+00:00,user-profile-service,Profile lookup completed,0.7892,True,False,True,4.5,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,45
176,2026-06-09T04:38:15.510881+00:00,payment-service,User profile lookup completed,0.480215,True,True,True,12.2,False,False,0.0934,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,122
177,2026-06-09T04:38:25.510881+00:00,order-service,Payment service call completed,0.851794,True,False,True,7.3,False,False,0.3562,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,73
178,2026-06-09T04:38:25.510881+00:00,payment-service,User profile lookup completed,0.475947,True,True,True,12.3,False,False,0.074,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,123
179,2026-06-09T04:38:25.510881+00:00,user-profile-service,Profile lookup completed,0.78992,True,False,True,4.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,42
180,2026-06-09T04:38:35.510881+00:00,payment-service,User profile lookup completed,0.479724,True,True,True,11.6,False,False,0.0793,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,116
181,2026-06-09T04:38:35.510881+00:00,user-profile-service,Profile lookup completed,0.78848,True,False,True,4.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,48
182,2026-06-09T04:38:35.510881+00:00,order-service,Payment service call completed,0.477667,True,True,True,11.8,False,False,0.0729,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,118
183,2026-06-09T04:38:45.510881+00:00,order-service,Payment service call completed,0.481049,True,True,True,10.8,False,False,0.0704,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,108
184,2026-06-09T04:38:45.510881+00:00,user-profile-service,Profile lookup completed,0.7904,True,False,True,4.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,40
185,2026-06-09T04:38:45.510881+00:00,payment-service,User profile lookup completed,0.854165,True,False,True,7.9,False,False,0.3797,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,79
186,2026-06-09T04:38:55.510881+00:00,payment-service,User profile lookup completed,0.479724,True,True,True,11.6,False,False,0.0793,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,116
187,2026-06-09T04:38:55.510881+00:00,user-profile-service,Profile lookup completed,0.788,True,False,True,5.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,50
188,2026-06-09T04:38:55.510881+00:00,order-service,Payment service call completed,0.474643,True,True,True,12.1,False,False,0.0636,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,121
189,2026-06-09T04:39:05.510881+00:00,order-service,Payment service call completed,0.476836,True,True,True,11.2,False,False,0.0571,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,112
190,2026-06-09T04:39:05.510881+00:00,payment-service,User profile lookup completed,0.478179,True,True,True,12.4,False,False,0.0871,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,124
191,2026-06-09T04:39:05.510881+00:00,user-profile-service,Profile lookup completed,0.78944,True,False,True,4.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,44
192,2026-06-09T04:39:15.510881+00:00,order-service,Payment service call completed,0.486627,True,True,True,9.6,False,False,0.075,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,96
193,2026-06-09T04:39:15.510881+00:00,payment-service,User profile lookup completed,0.486627,True,True,True,9.6,False,False,0.075,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,96
194,2026-06-09T04:39:15.510881+00:00,user-profile-service,Profile lookup completed,0.79088,True,False,True,3.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,38
195,2026-06-09T04:39:25.510881+00:00,payment-service,User profile lookup completed,0.846476,True,False,True,8.5,False,False,0.3529,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,85
196,2026-06-09T04:39:25.510881+00:00,user-profile-service,Profile lookup completed,0.7892,True,False,True,4.5,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,45
197,2026-06-09T04:39:25.510881+00:00,order-service,Payment service call completed,0.854165,True,False,True,7.9,False,False,0.3797,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,79
198,2026-06-09T04:39:35.510881+00:00,user-profile-service,Profile lookup completed,0.7892,True,False,True,4.5,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,45
199,2026-06-09T04:39:35.510881+00:00,order-service,Payment service call completed,0.485911,True,True,True,9.3,False,False,0.0656,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,93
200,2026-06-09T04:39:35.510881+00:00,payment-service,User profile lookup completed,0.490744,True,True,True,8.9,False,False,0.082,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,89
201,2026-06-09T04:39:45.510881+00:00,user-profile-service,Profile lookup completed,0.79208,True,False,True,3.3,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,33
202,2026-06-09T04:39:45.510881+00:00,order-service,Payment service call completed,0.489928,True,True,True,8.6,False,False,0.0721,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,86
203,2026-06-09T04:39:45.510881+00:00,payment-service,User profile lookup completed,0.485459,True,True,True,9.7,False,False,0.0711,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,97
204,2026-06-09T04:39:55.510881+00:00,payment-service,User profile lookup completed,0.485441,True,True,True,10.4,False,False,0.0846,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,104
205,2026-06-09T04:39:55.510881+00:00,order-service,Payment service call completed,0.489003,True,True,True,9.4,False,False,0.083,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,94
206,2026-06-09T04:39:55.510881+00:00,user-profile-service,Profile lookup completed,0.78896,True,False,True,4.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,46
207,2026-06-09T04:40:05.510881+00:00,order-service,Payment service call completed,0.485857,True,True,True,10.7,False,False,0.0925,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,107
208,2026-06-09T04:40:05.510881+00:00,payment-service,User profile lookup completed,0.486627,True,True,True,9.6,False,False,0.075,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,96
209,2026-06-09T04:40:05.510881+00:00,user-profile-service,Profile lookup completed,0.7904,True,False,True,4.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,40
210,2026-06-09T04:40:15.510881+00:00,order-service,Payment service call completed,0.487795,True,True,True,9.5,False,False,0.0789,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,95
211,2026-06-09T04:40:15.510881+00:00,payment-service,User profile lookup completed,0.485441,True,True,True,10.4,False,False,0.0846,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,104
212,2026-06-09T04:40:15.510881+00:00,user-profile-service,Profile lookup completed,0.79136,True,False,True,3.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,36
213,2026-06-09T04:40:25.510881+00:00,order-service,Payment service call completed,0.48868,True,True,True,8.7,False,False,0.0678,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,87
214,2026-06-09T04:40:25.510881+00:00,payment-service,User profile lookup completed,0.483996,True,True,True,11.2,False,False,0.0929,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,112
215,2026-06-09T04:40:25.510881+00:00,user-profile-service,Profile lookup completed,0.78848,True,False,True,4.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,48
216,2026-06-09T04:40:35.510881+00:00,order-service,Payment service call completed,0.488287,True,True,True,9.1,False,False,0.0736,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,91
217,2026-06-09T04:40:35.510881+00:00,payment-service,User profile lookup completed,0.485441,True,True,True,10.4,False,False,0.0846,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,104
218,2026-06-09T04:40:35.510881+00:00,user-profile-service,Profile lookup completed,0.7904,True,False,True,4.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,40
219,2026-06-09T04:40:45.510881+00:00,user-profile-service,Profile lookup completed,0.78848,True,False,True,4.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,48
220,2026-06-09T04:40:45.510881+00:00,payment-service,User profile lookup completed,0.486627,True,True,True,9.6,False,False,0.075,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,96
221,2026-06-09T04:40:45.510881+00:00,order-service,Payment service call completed,0.855991,True,False,True,6.6,False,False,0.3636,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,66
222,2026-06-09T04:40:55.510881+00:00,user-profile-service,Profile lookup completed,0.78896,True,False,True,4.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,46
223,2026-06-09T04:40:55.510881+00:00,order-service,Payment service call completed,0.476433,True,True,True,13.2,False,False,0.0939,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,132
224,2026-06-09T04:40:55.510881+00:00,payment-service,User profile lookup completed,0.485441,True,True,True,10.4,False,False,0.0846,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,104
225,2026-06-09T04:41:05.510881+00:00,order-service,Payment service call completed,0.483595,True,True,True,9.5,False,False,0.0579,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,95
226,2026-06-09T04:41:05.510881+00:00,payment-service,User profile lookup completed,0.483225,True,True,True,10.6,False,False,0.0774,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,106
227,2026-06-09T04:41:05.510881+00:00,user-profile-service,Profile lookup completed,0.78896,True,False,True,4.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,46
228,2026-06-09T04:41:15.510881+00:00,order-service,Payment service call completed,0.848953,True,False,True,8.3,False,False,0.3614,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,83
229,2026-06-09T04:41:15.510881+00:00,payment-service,User profile lookup completed,0.485441,True,True,True,10.4,False,False,0.0846,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,104
230,2026-06-09T04:41:15.510881+00:00,user-profile-service,Profile lookup completed,0.7904,True,False,True,4.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,40
231,2026-06-09T04:41:25.510881+00:00,user-profile-service,Profile lookup completed,0.78896,True,False,True,4.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,46
232,2026-06-09T04:41:25.510881+00:00,order-service,Payment service call completed,0.851529,True,False,True,8.1,False,False,0.3704,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,81
233,2026-06-09T04:41:25.510881+00:00,payment-service,User profile lookup completed,0.482074,True,True,True,10.0,False,False,0.06,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,100
234,2026-06-09T04:41:35.510881+00:00,payment-service,User profile lookup completed,0.480966,True,True,True,10.1,False,False,0.0564,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,101
235,2026-06-09T04:41:35.510881+00:00,order-service,Payment service call completed,0.485441,True,True,True,10.4,False,False,0.0846,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,104
236,2026-06-09T04:41:35.510881+00:00,user-profile-service,Profile lookup completed,0.78848,True,False,True,4.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,48
237,2026-06-09T04:41:45.510881+00:00,order-service,Payment service call completed,0.480019,True,True,True,11.9,False,False,0.0866,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,119
238,2026-06-09T04:41:45.510881+00:00,user-profile-service,Profile lookup completed,0.78848,True,False,True,4.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,48
239,2026-06-09T04:41:45.510881+00:00,payment-service,User profile lookup completed,0.470776,True,True,True,14.4,False,False,0.0889,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,144
240,2026-06-09T04:41:55.510881+00:00,user-profile-service,Profile lookup completed,0.78944,True,False,True,4.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,44
241,2026-06-09T04:41:55.510881+00:00,payment-service,User profile lookup completed,0.481049,True,True,True,10.8,False,False,0.0704,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,108
242,2026-06-09T04:41:55.510881+00:00,order-service,Payment service call completed,0.862244,True,False,True,6.2,False,False,0.3871,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,62
243,2026-06-09T04:42:05.510881+00:00,user-profile-service,Profile lookup completed,0.78728,True,False,True,5.3,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,53
244,2026-06-09T04:42:05.510881+00:00,payment-service,User profile lookup completed,0.483996,True,True,True,11.2,False,False,0.0929,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,112
245,2026-06-09T04:42:05.510881+00:00,order-service,Payment service call completed,0.489599,True,True,True,9.7,False,False,0.0918,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,97
246,2026-06-09T04:42:15.510881+00:00,order-service,Payment service call completed,0.483225,True,True,True,10.6,False,False,0.0774,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,106
247,2026-06-09T04:42:15.510881+00:00,user-profile-service,Profile lookup completed,0.78896,True,False,True,4.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,46
248,2026-06-09T04:42:15.510881+00:00,payment-service,User profile lookup completed,0.470684,True,True,True,13.8,False,False,0.0768,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,138
249,2026-06-09T04:42:25.510881+00:00,user-profile-service,Profile lookup completed,0.78752,True,False,True,5.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,52
250,2026-06-09T04:42:25.510881+00:00,order-service,Payment service call completed,0.486627,True,True,True,9.6,False,False,0.075,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,96
